"id","Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Valor","Nivell_Educatiu","Edat","Sexe"
31870,2023,7,"Horta-Guinardó",37,"el Carmel",667,"Estudis primaris o EGB",7,0
31871,2023,7,"Horta-Guinardó",37,"el Carmel",57,"Estudis primaris o EGB",7,1
31872,2023,7,"Horta-Guinardó",37,"el Carmel",8,"Estudis primaris o EGB",8,0
31873,2023,7,"Horta-Guinardó",37,"el Carmel",33,"Estudis primaris o EGB",8,1
31874,2023,7,"Horta-Guinardó",37,"el Carmel",27,"Estudis primaris o EGB",9,0
31875,2023,7,"Horta-Guinardó",37,"el Carmel",17,"Estudis primaris o EGB",9,1
31876,2023,7,"Horta-Guinardó",37,"el Carmel",17,"Estudis primaris o EGB",10,0
31877,2023,7,"Horta-Guinardó",37,"el Carmel",44,"Estudis primaris o EGB",10,1
31878,2023,7,"Horta-Guinardó",37,"el Carmel",93,"Estudis primaris o EGB",11,0
31879,2023,7,"Horta-Guinardó",37,"el Carmel",64,"Estudis primaris o EGB",11,1
31880,2023,7,"Horta-Guinardó",37,"el Carmel",205,"Estudis primaris o EGB",12,0
31881,2023,7,"Horta-Guinardó",37,"el Carmel",153,"Estudis primaris o EGB",12,1
31882,2023,7,"Horta-Guinardó",37,"el Carmel",362,"Estudis primaris o EGB",13,0
31883,2023,7,"Horta-Guinardó",37,"el Carmel",184,"Estudis primaris o EGB",13,1
31884,2023,7,"Horta-Guinardó",37,"el Carmel",531,"Estudis primaris o EGB",14,0
31885,2023,7,"Horta-Guinardó",37,"el Carmel",343,"Estudis primaris o EGB",14,1
31886,2023,7,"Horta-Guinardó",37,"el Carmel",801,"Estudis primaris o EGB",15,0
31887,2023,7,"Horta-Guinardó",37,"el Carmel",395,"Estudis primaris o EGB",15,1
31888,2023,7,"Horta-Guinardó",37,"el Carmel",759,"Estudis primaris o EGB",16,0
31889,2023,7,"Horta-Guinardó",37,"el Carmel",218,"Estudis primaris o EGB",16,1
31890,2023,7,"Horta-Guinardó",37,"el Carmel",89,"Estudis primaris o EGB",17,0
31891,2023,7,"Horta-Guinardó",37,"el Carmel",33,"Estudis primaris o EGB",17,1
31892,2023,7,"Horta-Guinardó",37,"el Carmel",672,"Estudis primaris o EGB",18,0
31893,2023,7,"Horta-Guinardó",37,"el Carmel",430,"Estudis primaris o EGB",18,1
31894,2023,7,"Horta-Guinardó",37,"el Carmel",135,"Estudis primaris o EGB",19,0
31895,2023,7,"Horta-Guinardó",37,"el Carmel",537,"Estudis primaris o EGB",19,1
31896,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Estudis primaris o EGB",20,0
31897,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Estudis primaris o EGB",20,1
31898,2023,7,"Horta-Guinardó",37,"el Carmel",226,"ESO o CFGB",3,0
31899,2023,7,"Horta-Guinardó",37,"el Carmel",189,"ESO o CFGB",3,1
31900,2023,7,"Horta-Guinardó",37,"el Carmel",189,"ESO o CFGB",4,0
31901,2023,7,"Horta-Guinardó",37,"el Carmel",330,"ESO o CFGB",4,1
31902,2023,7,"Horta-Guinardó",37,"el Carmel",200,"ESO o CFGB",5,0
31903,2023,7,"Horta-Guinardó",37,"el Carmel",249,"ESO o CFGB",5,1
31904,2023,7,"Horta-Guinardó",37,"el Carmel",247,"ESO o CFGB",6,0
31905,2023,7,"Horta-Guinardó",37,"el Carmel",295,"ESO o CFGB",6,1
31906,2023,7,"Horta-Guinardó",37,"el Carmel",276,"ESO o CFGB",7,0
31907,2023,7,"Horta-Guinardó",37,"el Carmel",342,"ESO o CFGB",7,1
31908,2023,7,"Horta-Guinardó",37,"el Carmel",342,"ESO o CFGB",8,0
31909,2023,7,"Horta-Guinardó",37,"el Carmel",481,"ESO o CFGB",8,1
31910,2023,7,"Horta-Guinardó",37,"el Carmel",418,"ESO o CFGB",9,0
31911,2023,7,"Horta-Guinardó",37,"el Carmel",776,"ESO o CFGB",9,1
31912,2023,7,"Horta-Guinardó",37,"el Carmel",393,"ESO o CFGB",10,0
31913,2023,7,"Horta-Guinardó",37,"el Carmel",436,"ESO o CFGB",10,1
31914,2023,7,"Horta-Guinardó",37,"el Carmel",414,"ESO o CFGB",11,0
31915,2023,7,"Horta-Guinardó",37,"el Carmel",379,"ESO o CFGB",11,1
31916,2023,7,"Horta-Guinardó",37,"el Carmel",336,"ESO o CFGB",12,0
31917,2023,7,"Horta-Guinardó",37,"el Carmel",252,"ESO o CFGB",12,1
31918,2023,7,"Horta-Guinardó",37,"el Carmel",195,"ESO o CFGB",13,0
31919,2023,7,"Horta-Guinardó",37,"el Carmel",99,"ESO o CFGB",13,1
31920,2023,7,"Horta-Guinardó",37,"el Carmel",134,"ESO o CFGB",14,0
31921,2023,7,"Horta-Guinardó",37,"el Carmel",81,"ESO o CFGB",14,1
31922,2023,7,"Horta-Guinardó",37,"el Carmel",92,"ESO o CFGB",15,0
31923,2023,7,"Horta-Guinardó",37,"el Carmel",50,"ESO o CFGB",15,1
31924,2023,7,"Horta-Guinardó",37,"el Carmel",716,"ESO o CFGB",16,0
31925,2023,7,"Horta-Guinardó",37,"el Carmel",559,"ESO o CFGB",16,1
31926,2023,7,"Horta-Guinardó",37,"el Carmel",462,"ESO o CFGB",17,0
31927,2023,7,"Horta-Guinardó",37,"el Carmel",344,"ESO o CFGB",17,1
31928,2023,7,"Horta-Guinardó",37,"el Carmel",32,"ESO o CFGB",18,0
31929,2023,7,"Horta-Guinardó",37,"el Carmel",660,"ESO o CFGB",18,1
31930,2023,7,"Horta-Guinardó",37,"el Carmel",537,"ESO o CFGB",19,0
31931,2023,7,"Horta-Guinardó",37,"el Carmel",1,"ESO o CFGB",19,1
31932,2023,7,"Horta-Guinardó",37,"el Carmel",528,"Batxillerat, BUP, COU o CFGM",3,0
31933,2023,7,"Horta-Guinardó",37,"el Carmel",451,"Batxillerat, BUP, COU o CFGM",3,1
31934,2023,7,"Horta-Guinardó",37,"el Carmel",356,"Batxillerat, BUP, COU o CFGM",4,0
31935,2023,7,"Horta-Guinardó",37,"el Carmel",235,"Batxillerat, BUP, COU o CFGM",4,1
31936,2023,7,"Horta-Guinardó",37,"el Carmel",255,"Batxillerat, BUP, COU o CFGM",5,0
31937,2023,7,"Horta-Guinardó",37,"el Carmel",287,"Batxillerat, BUP, COU o CFGM",5,1
31938,2023,7,"Horta-Guinardó",37,"el Carmel",203,"Batxillerat, BUP, COU o CFGM",6,0
31939,2023,7,"Horta-Guinardó",37,"el Carmel",252,"Batxillerat, BUP, COU o CFGM",6,1
31940,2023,7,"Horta-Guinardó",37,"el Carmel",228,"Batxillerat, BUP, COU o CFGM",7,0
31941,2023,7,"Horta-Guinardó",37,"el Carmel",215,"Batxillerat, BUP, COU o CFGM",7,1
31942,2023,7,"Horta-Guinardó",37,"el Carmel",356,"Batxillerat, BUP, COU o CFGM",8,0
31943,2023,7,"Horta-Guinardó",37,"el Carmel",317,"Batxillerat, BUP, COU o CFGM",8,1
31944,2023,7,"Horta-Guinardó",37,"el Carmel",399,"Batxillerat, BUP, COU o CFGM",9,0
31945,2023,7,"Horta-Guinardó",37,"el Carmel",369,"Batxillerat, BUP, COU o CFGM",9,1
31946,2023,7,"Horta-Guinardó",37,"el Carmel",364,"Batxillerat, BUP, COU o CFGM",10,0
31947,2023,7,"Horta-Guinardó",37,"el Carmel",317,"Batxillerat, BUP, COU o CFGM",10,1
31948,2023,7,"Horta-Guinardó",37,"el Carmel",307,"Batxillerat, BUP, COU o CFGM",11,0
31949,2023,7,"Horta-Guinardó",37,"el Carmel",296,"Batxillerat, BUP, COU o CFGM",11,1
31950,2023,7,"Horta-Guinardó",37,"el Carmel",125,"Batxillerat, BUP, COU o CFGM",12,0
31951,2023,7,"Horta-Guinardó",37,"el Carmel",155,"Batxillerat, BUP, COU o CFGM",12,1
31952,2023,7,"Horta-Guinardó",37,"el Carmel",33,"Batxillerat, BUP, COU o CFGM",13,0
31953,2023,7,"Horta-Guinardó",37,"el Carmel",49,"Batxillerat, BUP, COU o CFGM",13,1
31954,2023,7,"Horta-Guinardó",37,"el Carmel",513,"Batxillerat, BUP, COU o CFGM",14,0
31955,2023,7,"Horta-Guinardó",37,"el Carmel",582,"Batxillerat, BUP, COU o CFGM",14,1
31956,2023,7,"Horta-Guinardó",37,"el Carmel",256,"Batxillerat, BUP, COU o CFGM",15,0
31957,2023,7,"Horta-Guinardó",37,"el Carmel",451,"Batxillerat, BUP, COU o CFGM",15,1
31958,2023,7,"Horta-Guinardó",37,"el Carmel",19,"Batxillerat, BUP, COU o CFGM",16,0
31959,2023,7,"Horta-Guinardó",37,"el Carmel",146,"Batxillerat, BUP, COU o CFGM",16,1
31960,2023,7,"Horta-Guinardó",37,"el Carmel",32,"Batxillerat, BUP, COU o CFGM",17,0
31961,2023,7,"Horta-Guinardó",37,"el Carmel",58,"Batxillerat, BUP, COU o CFGM",17,1
31962,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Batxillerat, BUP, COU o CFGM",18,0
31963,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Batxillerat, BUP, COU o CFGM",18,1
31964,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Batxillerat, BUP, COU o CFGM",19,0
31965,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Estudis universitaris o CFGS",3,1
31966,2023,7,"Horta-Guinardó",37,"el Carmel",714,"Estudis universitaris o CFGS",4,0
31967,2023,7,"Horta-Guinardó",37,"el Carmel",355,"Estudis universitaris o CFGS",4,1
31968,2023,7,"Horta-Guinardó",37,"el Carmel",308,"Estudis universitaris o CFGS",5,0
31969,2023,7,"Horta-Guinardó",37,"el Carmel",148,"Estudis universitaris o CFGS",5,1
31970,2023,7,"Horta-Guinardó",37,"el Carmel",454,"Estudis universitaris o CFGS",6,0
31971,2023,7,"Horta-Guinardó",37,"el Carmel",282,"Estudis universitaris o CFGS",6,1
31972,2023,7,"Horta-Guinardó",37,"el Carmel",332,"Estudis universitaris o CFGS",7,0
31973,2023,7,"Horta-Guinardó",37,"el Carmel",199,"Estudis universitaris o CFGS",7,1
31974,2023,7,"Horta-Guinardó",37,"el Carmel",345,"Estudis universitaris o CFGS",8,0
31975,2023,7,"Horta-Guinardó",37,"el Carmel",210,"Estudis universitaris o CFGS",8,1
31976,2023,7,"Horta-Guinardó",37,"el Carmel",285,"Estudis universitaris o CFGS",9,0
31977,2023,7,"Horta-Guinardó",37,"el Carmel",165,"Estudis universitaris o CFGS",9,1
31978,2023,7,"Horta-Guinardó",37,"el Carmel",183,"Estudis universitaris o CFGS",10,0
31979,2023,7,"Horta-Guinardó",37,"el Carmel",109,"Estudis universitaris o CFGS",10,1
31980,2023,7,"Horta-Guinardó",37,"el Carmel",77,"Estudis universitaris o CFGS",11,0
31981,2023,7,"Horta-Guinardó",37,"el Carmel",40,"Estudis universitaris o CFGS",11,1
31982,2023,7,"Horta-Guinardó",37,"el Carmel",45,"Estudis universitaris o CFGS",12,0
31983,2023,7,"Horta-Guinardó",37,"el Carmel",672,"Estudis universitaris o CFGS",12,1
31984,2023,7,"Horta-Guinardó",37,"el Carmel",667,"Estudis universitaris o CFGS",13,0
31985,2023,7,"Horta-Guinardó",37,"el Carmel",555,"Estudis universitaris o CFGS",13,1
31986,2023,7,"Horta-Guinardó",37,"el Carmel",409,"Estudis universitaris o CFGS",14,0
31987,2023,7,"Horta-Guinardó",37,"el Carmel",490,"Estudis universitaris o CFGS",14,1
31988,2023,7,"Horta-Guinardó",37,"el Carmel",69,"Estudis universitaris o CFGS",15,0
31989,2023,7,"Horta-Guinardó",37,"el Carmel",190,"Estudis universitaris o CFGS",15,1
31990,2023,7,"Horta-Guinardó",37,"el Carmel",660,"Estudis universitaris o CFGS",16,0
31991,2023,7,"Horta-Guinardó",37,"el Carmel",32,"Estudis universitaris o CFGS",16,1
31992,2023,7,"Horta-Guinardó",37,"el Carmel",450,"Estudis universitaris o CFGS",17,0
31993,2023,7,"Horta-Guinardó",37,"el Carmel",450,"Estudis universitaris o CFGS",17,1
31994,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Estudis universitaris o CFGS",18,1
31995,2023,7,"Horta-Guinardó",37,"el Carmel",1,"Estudis universitaris o CFGS",19,0
32006,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",5,0
32007,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",7,1
32008,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",8,0
32009,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",8,1
32010,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",10,0
32011,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",13,0
32012,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",13,1
32013,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",14,0
32014,2023,7,"Horta-Guinardó",38,"la Teixonera",322,"Sense estudis",16,0
32015,2023,7,"Horta-Guinardó",38,"la Teixonera",113,"Sense estudis",16,1
32016,2023,7,"Horta-Guinardó",38,"la Teixonera",702,"Sense estudis",17,0
32017,2023,7,"Horta-Guinardó",38,"la Teixonera",365,"Sense estudis",17,1
32018,2023,7,"Horta-Guinardó",38,"la Teixonera",311,"Sense estudis",18,0
32019,2023,7,"Horta-Guinardó",38,"la Teixonera",69,"Sense estudis",18,1
32020,2023,7,"Horta-Guinardó",38,"la Teixonera",69,"Sense estudis",19,0
32021,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",19,1
32022,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Sense estudis",20,1
32023,2023,7,"Horta-Guinardó",38,"la Teixonera",146,"Estudis primaris o EGB",3,0
32024,2023,7,"Horta-Guinardó",38,"la Teixonera",124,"Estudis primaris o EGB",3,1
32025,2023,7,"Horta-Guinardó",38,"la Teixonera",157,"Estudis primaris o EGB",4,0
32026,2023,7,"Horta-Guinardó",38,"la Teixonera",333,"Estudis primaris o EGB",4,1
32027,2023,7,"Horta-Guinardó",38,"la Teixonera",234,"Estudis primaris o EGB",5,0
32028,2023,7,"Horta-Guinardó",38,"la Teixonera",420,"Estudis primaris o EGB",5,1
32029,2023,7,"Horta-Guinardó",38,"la Teixonera",212,"Estudis primaris o EGB",6,0
32030,2023,7,"Horta-Guinardó",38,"la Teixonera",555,"Estudis primaris o EGB",6,1
32031,2023,7,"Horta-Guinardó",38,"la Teixonera",278,"Estudis primaris o EGB",7,0
32032,2023,7,"Horta-Guinardó",38,"la Teixonera",376,"Estudis primaris o EGB",7,1
32033,2023,7,"Horta-Guinardó",38,"la Teixonera",179,"Estudis primaris o EGB",8,0
32034,2023,7,"Horta-Guinardó",38,"la Teixonera",311,"Estudis primaris o EGB",8,1
32035,2023,7,"Horta-Guinardó",38,"la Teixonera",212,"Estudis primaris o EGB",9,0
32036,2023,7,"Horta-Guinardó",38,"la Teixonera",387,"Estudis primaris o EGB",9,1
32037,2023,7,"Horta-Guinardó",38,"la Teixonera",344,"Estudis primaris o EGB",10,0
32038,2023,7,"Horta-Guinardó",38,"la Teixonera",409,"Estudis primaris o EGB",10,1
32039,2023,7,"Horta-Guinardó",38,"la Teixonera",482,"Estudis primaris o EGB",11,0
32040,2023,7,"Horta-Guinardó",38,"la Teixonera",490,"Estudis primaris o EGB",11,1
32041,2023,7,"Horta-Guinardó",38,"la Teixonera",705,"Estudis primaris o EGB",12,0
32042,2023,7,"Horta-Guinardó",38,"la Teixonera",482,"Estudis primaris o EGB",12,1
32043,2023,7,"Horta-Guinardó",38,"la Teixonera",65,"Estudis primaris o EGB",13,0
32044,2023,7,"Horta-Guinardó",38,"la Teixonera",692,"Estudis primaris o EGB",13,1
32045,2023,7,"Horta-Guinardó",38,"la Teixonera",99,"Estudis primaris o EGB",14,0
32046,2023,7,"Horta-Guinardó",38,"la Teixonera",41,"Estudis primaris o EGB",14,1
32047,2023,7,"Horta-Guinardó",38,"la Teixonera",143,"Estudis primaris o EGB",15,0
32048,2023,7,"Horta-Guinardó",38,"la Teixonera",23,"Estudis primaris o EGB",15,1
32049,2023,7,"Horta-Guinardó",38,"la Teixonera",75,"Estudis primaris o EGB",16,0
32050,2023,7,"Horta-Guinardó",38,"la Teixonera",698,"Estudis primaris o EGB",16,1
32051,2023,7,"Horta-Guinardó",38,"la Teixonera",623,"Estudis primaris o EGB",17,0
32052,2023,7,"Horta-Guinardó",38,"la Teixonera",355,"Estudis primaris o EGB",17,1
32053,2023,7,"Horta-Guinardó",38,"la Teixonera",267,"Estudis primaris o EGB",18,0
32054,2023,7,"Horta-Guinardó",38,"la Teixonera",179,"Estudis primaris o EGB",18,1
32055,2023,7,"Horta-Guinardó",38,"la Teixonera",91,"Estudis primaris o EGB",19,0
32056,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Estudis primaris o EGB",19,1
32057,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Estudis primaris o EGB",20,0
32058,2023,7,"Horta-Guinardó",38,"la Teixonera",8,"ESO o CFGB",3,0
32059,2023,7,"Horta-Guinardó",38,"la Teixonera",11,"ESO o CFGB",3,1
32060,2023,7,"Horta-Guinardó",38,"la Teixonera",711,"ESO o CFGB",4,0
32061,2023,7,"Horta-Guinardó",38,"la Teixonera",41,"ESO o CFGB",4,1
32062,2023,7,"Horta-Guinardó",38,"la Teixonera",680,"ESO o CFGB",5,0
32063,2023,7,"Horta-Guinardó",38,"la Teixonera",24,"ESO o CFGB",5,1
32064,2023,7,"Horta-Guinardó",38,"la Teixonera",719,"ESO o CFGB",6,0
32065,2023,7,"Horta-Guinardó",38,"la Teixonera",21,"ESO o CFGB",6,1
32066,2023,7,"Horta-Guinardó",38,"la Teixonera",718,"ESO o CFGB",7,0
32067,2023,7,"Horta-Guinardó",38,"la Teixonera",44,"ESO o CFGB",7,1
32068,2023,7,"Horta-Guinardó",38,"la Teixonera",52,"ESO o CFGB",8,0
32069,2023,7,"Horta-Guinardó",38,"la Teixonera",103,"ESO o CFGB",8,1
32070,2023,7,"Horta-Guinardó",38,"la Teixonera",62,"ESO o CFGB",9,0
32071,2023,7,"Horta-Guinardó",38,"la Teixonera",90,"ESO o CFGB",9,1
32072,2023,7,"Horta-Guinardó",38,"la Teixonera",72,"ESO o CFGB",10,0
32073,2023,7,"Horta-Guinardó",38,"la Teixonera",96,"ESO o CFGB",10,1
32074,2023,7,"Horta-Guinardó",38,"la Teixonera",78,"ESO o CFGB",11,0
32075,2023,7,"Horta-Guinardó",38,"la Teixonera",60,"ESO o CFGB",11,1
32076,2023,7,"Horta-Guinardó",38,"la Teixonera",57,"ESO o CFGB",12,0
32077,2023,7,"Horta-Guinardó",38,"la Teixonera",49,"ESO o CFGB",12,1
32078,2023,7,"Horta-Guinardó",38,"la Teixonera",714,"ESO o CFGB",13,0
32079,2023,7,"Horta-Guinardó",38,"la Teixonera",683,"ESO o CFGB",13,1
32080,2023,7,"Horta-Guinardó",38,"la Teixonera",718,"ESO o CFGB",14,0
32081,2023,7,"Horta-Guinardó",38,"la Teixonera",409,"ESO o CFGB",14,1
32082,2023,7,"Horta-Guinardó",38,"la Teixonera",555,"ESO o CFGB",15,0
32083,2023,7,"Horta-Guinardó",38,"la Teixonera",430,"ESO o CFGB",15,1
32084,2023,7,"Horta-Guinardó",38,"la Teixonera",344,"ESO o CFGB",16,0
32085,2023,7,"Horta-Guinardó",38,"la Teixonera",245,"ESO o CFGB",16,1
32086,2023,7,"Horta-Guinardó",38,"la Teixonera",80,"ESO o CFGB",17,0
32087,2023,7,"Horta-Guinardó",38,"la Teixonera",91,"ESO o CFGB",17,1
32088,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"ESO o CFGB",18,0
32089,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"ESO o CFGB",18,1
32090,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"ESO o CFGB",19,1
32091,2023,7,"Horta-Guinardó",38,"la Teixonera",47,"Batxillerat, BUP, COU o CFGM",3,0
32092,2023,7,"Horta-Guinardó",38,"la Teixonera",58,"Batxillerat, BUP, COU o CFGM",3,1
32093,2023,7,"Horta-Guinardó",38,"la Teixonera",96,"Batxillerat, BUP, COU o CFGM",4,0
32094,2023,7,"Horta-Guinardó",38,"la Teixonera",64,"Batxillerat, BUP, COU o CFGM",4,1
32095,2023,7,"Horta-Guinardó",38,"la Teixonera",50,"Batxillerat, BUP, COU o CFGM",5,0
32096,2023,7,"Horta-Guinardó",38,"la Teixonera",44,"Batxillerat, BUP, COU o CFGM",5,1
32097,2023,7,"Horta-Guinardó",38,"la Teixonera",21,"Batxillerat, BUP, COU o CFGM",6,0
32098,2023,7,"Horta-Guinardó",38,"la Teixonera",12,"Batxillerat, BUP, COU o CFGM",6,1
32099,2023,7,"Horta-Guinardó",38,"la Teixonera",12,"Batxillerat, BUP, COU o CFGM",7,0
32100,2023,7,"Horta-Guinardó",38,"la Teixonera",23,"Batxillerat, BUP, COU o CFGM",7,1
32101,2023,7,"Horta-Guinardó",38,"la Teixonera",28,"Batxillerat, BUP, COU o CFGM",8,0
32102,2023,7,"Horta-Guinardó",38,"la Teixonera",39,"Batxillerat, BUP, COU o CFGM",8,1
32103,2023,7,"Horta-Guinardó",38,"la Teixonera",87,"Batxillerat, BUP, COU o CFGM",9,0
32104,2023,7,"Horta-Guinardó",38,"la Teixonera",92,"Batxillerat, BUP, COU o CFGM",9,1
32105,2023,7,"Horta-Guinardó",38,"la Teixonera",75,"Batxillerat, BUP, COU o CFGM",10,0
32106,2023,7,"Horta-Guinardó",38,"la Teixonera",106,"Batxillerat, BUP, COU o CFGM",10,1
32107,2023,7,"Horta-Guinardó",38,"la Teixonera",71,"Batxillerat, BUP, COU o CFGM",11,0
32108,2023,7,"Horta-Guinardó",38,"la Teixonera",33,"Batxillerat, BUP, COU o CFGM",11,1
32109,2023,7,"Horta-Guinardó",38,"la Teixonera",688,"Batxillerat, BUP, COU o CFGM",12,0
32110,2023,7,"Horta-Guinardó",38,"la Teixonera",12,"Batxillerat, BUP, COU o CFGM",12,1
32111,2023,7,"Horta-Guinardó",38,"la Teixonera",409,"Batxillerat, BUP, COU o CFGM",13,0
32112,2023,7,"Horta-Guinardó",38,"la Teixonera",472,"Batxillerat, BUP, COU o CFGM",13,1
32113,2023,7,"Horta-Guinardó",38,"la Teixonera",355,"Batxillerat, BUP, COU o CFGM",14,0
32114,2023,7,"Horta-Guinardó",38,"la Teixonera",311,"Batxillerat, BUP, COU o CFGM",14,1
32115,2023,7,"Horta-Guinardó",38,"la Teixonera",135,"Batxillerat, BUP, COU o CFGM",15,0
32116,2023,7,"Horta-Guinardó",38,"la Teixonera",91,"Batxillerat, BUP, COU o CFGM",15,1
32117,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Batxillerat, BUP, COU o CFGM",16,0
32118,2023,7,"Horta-Guinardó",38,"la Teixonera",704,"Batxillerat, BUP, COU o CFGM",16,1
32119,2023,7,"Horta-Guinardó",38,"la Teixonera",537,"Batxillerat, BUP, COU o CFGM",17,0
32120,2023,7,"Horta-Guinardó",38,"la Teixonera",450,"Batxillerat, BUP, COU o CFGM",17,1
32121,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Batxillerat, BUP, COU o CFGM",18,0
32122,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Batxillerat, BUP, COU o CFGM",18,1
32123,2023,7,"Horta-Guinardó",38,"la Teixonera",300,"Estudis universitaris o CFGS",4,0
32124,2023,7,"Horta-Guinardó",38,"la Teixonera",212,"Estudis universitaris o CFGS",4,1
32125,2023,7,"Horta-Guinardó",38,"la Teixonera",89,"Estudis universitaris o CFGS",5,0
32126,2023,7,"Horta-Guinardó",38,"la Teixonera",12,"Estudis universitaris o CFGS",5,1
32127,2023,7,"Horta-Guinardó",38,"la Teixonera",138,"Estudis universitaris o CFGS",6,0
32128,2023,7,"Horta-Guinardó",38,"la Teixonera",70,"Estudis universitaris o CFGS",6,1
32129,2023,7,"Horta-Guinardó",38,"la Teixonera",108,"Estudis universitaris o CFGS",7,0
32130,2023,7,"Horta-Guinardó",38,"la Teixonera",59,"Estudis universitaris o CFGS",7,1
32131,2023,7,"Horta-Guinardó",38,"la Teixonera",106,"Estudis universitaris o CFGS",8,0
32132,2023,7,"Horta-Guinardó",38,"la Teixonera",40,"Estudis universitaris o CFGS",8,1
32133,2023,7,"Horta-Guinardó",38,"la Teixonera",59,"Estudis universitaris o CFGS",9,0
32134,2023,7,"Horta-Guinardó",38,"la Teixonera",26,"Estudis universitaris o CFGS",9,1
32135,2023,7,"Horta-Guinardó",38,"la Teixonera",54,"Estudis universitaris o CFGS",10,0
32136,2023,7,"Horta-Guinardó",38,"la Teixonera",640,"Estudis universitaris o CFGS",10,1
32137,2023,7,"Horta-Guinardó",38,"la Teixonera",672,"Estudis universitaris o CFGS",11,0
32138,2023,7,"Horta-Guinardó",38,"la Teixonera",590,"Estudis universitaris o CFGS",11,1
32139,2023,7,"Horta-Guinardó",38,"la Teixonera",545,"Estudis universitaris o CFGS",12,0
32140,2023,7,"Horta-Guinardó",38,"la Teixonera",451,"Estudis universitaris o CFGS",12,1
32141,2023,7,"Horta-Guinardó",38,"la Teixonera",387,"Estudis universitaris o CFGS",13,0
32142,2023,7,"Horta-Guinardó",38,"la Teixonera",344,"Estudis universitaris o CFGS",13,1
32143,2023,7,"Horta-Guinardó",38,"la Teixonera",69,"Estudis universitaris o CFGS",14,0
32144,2023,7,"Horta-Guinardó",38,"la Teixonera",102,"Estudis universitaris o CFGS",14,1
32145,2023,7,"Horta-Guinardó",38,"la Teixonera",69,"Estudis universitaris o CFGS",15,0
32146,2023,7,"Horta-Guinardó",38,"la Teixonera",704,"Estudis universitaris o CFGS",15,1
32147,2023,7,"Horta-Guinardó",38,"la Teixonera",660,"Estudis universitaris o CFGS",16,0
32148,2023,7,"Horta-Guinardó",38,"la Teixonera",2,"Estudis universitaris o CFGS",16,1
32149,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Estudis universitaris o CFGS",17,0
32150,2023,7,"Horta-Guinardó",38,"la Teixonera",1,"Estudis universitaris o CFGS",18,1
32159,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Sense estudis",7,0
32160,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Sense estudis",7,1
32161,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Sense estudis",13,0
32162,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",157,"Sense estudis",16,0
32163,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Sense estudis",16,1
32164,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",482,"Sense estudis",17,0
32165,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",234,"Sense estudis",17,1
32166,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",245,"Sense estudis",18,0
32167,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Sense estudis",18,1
32168,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",660,"Sense estudis",19,0
32169,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Sense estudis",19,1
32170,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Sense estudis",20,0
32171,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Sense estudis",20,1
32172,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",19,"Estudis primaris o EGB",3,0
32173,2023,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",47,"Estudis primaris o EGB",3,1
